"","CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source","street_path"
"2317",101002183629,"2017-08-09 14:05:23","","2017-08-10 11:22:32","ONTIME","Closed","Case Closed. Closed date : 2017-08-10 11:22:32.597 Case Resolved Recovered one syringe at 90 Windsor street. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/598b4ed904852431e44cf40c/report.jpg","","90 Windsor St  Mission Hill  MA  02120",7,"10B",7,"D4","Roxbury",13,"Ward 9","0904","90 Windsor St",2120,42.3354,-71.0851,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3354,-71.0851&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2318",101002184151,"2017-08-10 08:16:47","","2017-08-10 10:42:02","ONTIME","Closed","Case Closed. Closed date : 2017-08-10 10:42:02.21 Case Resolved After a thorough search of the area we were unable to locate a syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/598c4ea904852431e44d03d2/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/598c4f1fd052f17151ea6a72/closed_photo/Report.jpg","27 Pleasant St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",7,"Ward 13","1306","27 Pleasant St",2125,42.3169,-71.0597,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3169,-71.0597&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2319",101002184900,"2017-08-10 18:13:15","","2017-08-11 12:44:02","ONTIME","Closed","Case Closed. Closed date : 2017-08-11 12:44:02.867 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/598cda7304852431e44d11e4/photo_20170810_181124.jpg","","33 Worcester Sq  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","33 Worcester Sq",2118,42.3361,-71.0744,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3361,-71.0744&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2320",101002184946,"2017-08-10 19:19:11","","2017-08-11 12:43:44","ONTIME","Closed","Case Closed. Closed date : 2017-08-11 12:43:44.88 Case Resolved Recovered one syringe at 39 Worcester square. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/598ce9e704852431e44d1343/report.jpg","","39 Worcester Sq  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","39 Worcester Sq",2118,42.336,-71.0742,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.336,-71.0742&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2321",101002185520,"2017-08-11 12:51:53","","2017-08-11 13:24:14","ONTIME","Closed","Case Closed. Closed date : 2017-08-11 13:24:14.64 Case Resolved Recovered 15 syringes at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/598de0a104852431e44d21da/report.jpg","","847-849 Harrison Ave  Roxbury  MA  02118",7,"10B",2,"D4","Roxbury",6,"Ward 8","0802","847-849 Harrison Ave",2118,42.3349,-71.0755,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3349,-71.0755&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2322",101002186161,"2017-08-12 12:13:13","","2017-08-12 13:04:39","ONTIME","Closed","Case Closed. Closed date : 2017-08-12 13:04:39.03 Case Resolved Recovered one syringe at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/598f291404852431e44d3679/report.jpg","","7 Hilton Ter  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 11","1103","7 Hilton Ter",2119,42.3153,-71.094,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3153,-71.094&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2323",101002186739,"2017-08-13 18:35:05","","2017-08-14 10:10:54","ONTIME","Closed","Case Closed. Closed date : 2017-08-14 10:10:54.833 Case Resolved Recovered one syringe at Windsor street & Melanie cass. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5990d41404852431e44d4d78/report.jpg","","66 Dewitt Dr  Mission Hill  MA  02120",9,"10B",7,"B2","Mission Hill",13,"09","0904","66 Dewitt Dr",2120,42.3339,-71.0836,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3339,-71.0836&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2324",101002188132,"2017-08-15 08:33:16","","2017-08-15 10:21:50","ONTIME","Closed","Case Closed. Closed date : 2017-08-15 10:21:50.733 Case Resolved Recovered ten syringes at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5992ea0404852431e44d71b0/report.jpg","","71-95 Topeka St  Roxbury  MA  02118",6,"1C",2,"C6","South Boston / South Boston Waterfront",6,"Ward 8","0802","71-95 Topeka St",2118,42.333,-71.0668,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.333,-71.0668&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2325",101002188242,"2017-08-15 09:31:08","","2017-08-15 11:26:02","ONTIME","Closed","Case Closed. Closed date : 2017-08-15 11:26:02.19 Case Resolved Recovered one syringe at 37 Worcester square in alley. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5992f79304852431e44d7392/photo_20170815_093011.jpg","","811 Harrison Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","811 Harrison Ave",2118,42.3358,-71.0743,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3358,-71.0743&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2326",101002188505,"2017-08-15 11:56:40","","2017-08-15 12:37:23","ONTIME","Closed","Case Closed. Closed date : 2017-08-15 12:37:23.23 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599319ad04852431e44d77ee/report.jpg","","27 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","27 E Springfield St",2118,42.3362,-71.0756,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3362,-71.0756&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2327",101002188508,"2017-08-15 11:58:01","","2017-08-15 12:36:04","ONTIME","Closed","Case Closed. Closed date : 2017-08-15 12:36:04.7 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59931a0204852431e44d77ff/report.jpg","","27 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","27 E Springfield St",2118,42.3362,-71.0756,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3362,-71.0756&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2328",101002188509,"2017-08-15 11:58:29","","2017-08-15 12:36:34","ONTIME","Closed","Case Closed. Closed date : 2017-08-15 12:36:34.523 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59931a1a04852431e44d780b/report.jpg","","27 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","27 E Springfield St",2118,42.3362,-71.0756,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3362,-71.0756&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2329",101002188796,"2017-08-15 15:32:40","","2017-08-16 10:41:07","ONTIME","Closed","Case Closed. Closed date : 2017-08-16 10:41:07.69 Case Resolved Reported to this location but syringe is behind a locked fence. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59934c4d04852431e44d7d0b/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/59934c9bd052f17151eba327/closed_photo/Report.jpg","1240 Massachusetts Ave  Dorchester  MA  02125",6,"03",3,"C6","Dorchester",5,"07","0709","1240 Massachusetts Ave",2125,42.3225,-71.0627,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3225,-71.0627&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2330",101002188824,"2017-08-15 16:04:08","","2017-08-16 09:55:34","ONTIME","Closed","Case Closed. Closed date : 2017-08-16 09:55:34.48 Case Resolved Recovered needle  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599353b104852431e44d7dd9/report.jpg","","140-150 Shirley St  Roxbury  MA  02119",7,"03",7,"B2","Roxbury",13,"Ward 8","0806","140-150 Shirley St",2119,42.3258,-71.0684,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3258,-71.0684&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2331",101002188946,"2017-08-15 17:46:53","","2017-08-16 09:41:05","ONTIME","Closed","Case Closed. Closed date : 2017-08-16 09:41:05.143 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59936bc604852431e44d803f/report.jpg","","2 Worcester Sq  Roxbury  MA  02118",4,"1C",3,"D4","South End",6,"Ward 8","0802","2 Worcester Sq",2118,42.3372,-71.0749,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3372,-71.0749&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2332",101002189591,"2017-08-16 11:41:44","","2017-08-16 12:12:29","ONTIME","Closed","Case Closed. Closed date : 2017-08-16 12:12:29.187 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599467b104852431e44d9026/report.jpg","","132-138 Brookline Ave  Boston  MA  02215",4,"10A",8,"D4","Boston",14,"05","0502A","132-138 Brookline Ave",2215,42.3452,-71.1004,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3452,-71.1004&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2333",101002190322,"2017-08-17 06:12:16","","2017-08-17 09:00:10","ONTIME","Closed","Case Closed. Closed date : 2017-08-17 09:00:10.817 Case Resolved Recovered six syringes at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59956bf804852431e44da19d/report.jpg","","11 Gerard St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0803","11 Gerard St",2119,42.3318,-71.0722,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3318,-71.0722&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2334",101002190775,"2017-08-17 11:38:45","","2017-08-17 12:32:49","ONTIME","Closed","Case Closed. Closed date : 2017-08-17 12:32:49.54 Case Resolved Was not able to retrieve needles  could not get access into area due to it being locked off . Please send more information. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5995b87d04852431e44daa8f/photo_20170817_113517.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/5995b8c9d052f17151ec2803/closed_photo/Report.jpg","186 Columbia Rd  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","186 Columbia Rd",2121,42.3068,-71.0776,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3068,-71.0776&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2335",101002191416,"2017-08-18 06:11:10","","2017-08-18 09:44:58","ONTIME","Closed","Case Closed. Closed date : 2017-08-18 09:44:58.883 Case Resolved Recovered one syringe at 11 Gerad street.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5996bd3704852431e44dbaef/report.jpg","","11 Gerard St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0803","11 Gerard St",2119,42.3318,-71.0722,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3318,-71.0722&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2336",101002191844,"2017-08-18 10:53:25","","2017-08-18 12:42:41","ONTIME","Closed","Case Closed. Closed date : 2017-08-18 12:42:41.34 Case Resolved Recovered one syringe at 130 Crawford Street. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5996ff5c04852431e44dc33a/report.jpg","","130 Crawford St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1208","130 Crawford St",2121,42.3151,-71.0922,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3151,-71.0922&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2337",101002191996,"2017-08-18 12:55:27","","2017-08-19 10:17:45","ONTIME","Closed","Case Closed. Closed date : 2017-08-19 10:17:45.413 Case Resolved Syringes already recovered  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59971bf704852431e44dc694/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/59971c85d052f17151ec7f9f/closed_photo/Report.jpg","405 Main St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0207","405 Main St",2129,42.3806,-71.07,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3806,-71.07&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2338",101002192292,"2017-08-18 17:40:29","","2017-08-19 09:40:23","ONTIME","Closed","Case Closed. Closed date : 2017-08-19 09:40:23.643 Case Resolved I walked entire block couldn't find any syringes.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59975ec304852431e44dcd75/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/59975f15d052f17151ec9027/closed_photo/Report.jpg","1690 Washington St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","1690 Washington St",2118,42.337,-71.0757,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.337,-71.0757&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2339",101002192469,"2017-08-19 09:57:46","","2017-08-20 09:03:02","ONTIME","Closed","Case Closed. Closed date : 2017-08-20 09:03:02.687 Case Resolved Needle Recovered  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599843d204852431e44dd562/report.jpg","","4 E Springfield St  Roxbury  MA  02118",4,"1C",3,"D4","South End",6,"Ward 8","0802","4 E Springfield St",2118,42.3368,-71.0759,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3368,-71.0759&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2340",101002192485,"2017-08-19 10:33:05","","2017-08-19 11:29:53","ONTIME","Closed","Case Closed. Closed date : 2017-08-19 11:29:53.383 Case Resolved Can't find syringe  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59984c1704852431e44dd5c4/report.jpg","","690 Massachusetts Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","690 Massachusetts Ave",2118,42.3355,-71.0753,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3355,-71.0753&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2341",101002192659,"2017-08-19 17:26:48","","2017-08-20 07:34:40","ONTIME","Closed","Case Closed. Closed date : 2017-08-20 07:34:40.467 Case Resolved All Needles were recovered  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5998ad0e04852431e44ddbc0/report.jpg","","405 Main St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0207","405 Main St",2129,42.3806,-71.07,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3806,-71.07&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2342",101002192816,"2017-08-20 00:18:41","","2017-08-20 11:08:58","ONTIME","Closed","Case Closed. Closed date : 2017-08-20 11:08:58.627 Case Resolved Recovered needle  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/59990d9d04852431e44de2b9/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/59990de6d052f17151ecac26/closed_photo/Report.jpg","694 Massachusetts Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","694 Massachusetts Ave",2118,42.3354,-71.0752,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3354,-71.0752&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2343",101002192895,"2017-08-20 08:41:04","","2017-08-20 08:55:58","ONTIME","Closed","Case Closed. Closed date : 2017-08-20 08:55:58.847 Case Resolved Needle was recovered  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5999835904852431e44de633/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/599983a9d052f17151ecb140/closed_photo/Report.jpg","43 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","43 E Springfield St",2118,42.3358,-71.0752,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3358,-71.0752&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2344",101002193108,"2017-08-20 15:19:59","","2017-08-21 11:10:37","ONTIME","Closed","Case Closed. Closed date : 2017-08-21 11:10:37.667 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5999e0d804852431e44dedac/report.jpg","","502 Medford St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0207","502 Medford St",2129,42.3837,-71.0692,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3837,-71.0692&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2345",101002193109,"2017-08-20 15:20:22","","2017-08-21 11:10:27","ONTIME","Closed","Case Closed. Closed date : 2017-08-21 11:10:27.783 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5999e0ea04852431e44dedba/report.jpg","","502 Medford St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0207","502 Medford St",2129,42.3837,-71.0692,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3837,-71.0692&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2346",101002193441,"2017-08-21 08:43:02","","2017-08-21 10:49:40","ONTIME","Closed","Case Closed. Closed date : 2017-08-21 10:49:40.037 Case Resolved Needle wasnt recovered after thoroughly  searching area ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599ad54d04852431e44df7f4/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/599ad598d052f17151ecd16d/closed_photo/Report.jpg","76-82 Charles St S  Boston  MA  02116",4,"1C",2,"A1","Downtown / Financial District",6,"Ward 5","0501","76-82 Charles St S",2116,42.35,-71.0664,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.35,-71.0664&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2347",101002193484,"2017-08-21 09:16:28","","2017-08-21 13:20:18","ONTIME","Closed","Case Closed. Closed date : 2017-08-21 13:20:18.92 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599add2204852431e44df87e/report.jpg","","2 Worcester Sq  Roxbury  MA  02118",4,"1C",3,"D4","South End",6,"Ward 8","0802","2 Worcester Sq",2118,42.3372,-71.0749,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3372,-71.0749&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2348",101002194130,"2017-08-21 18:25:24","","2017-08-22 08:27:42","ONTIME","Closed","Case Closed. Closed date : 2017-08-22 08:27:42.437 Case Resolved Recovered one syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599b5dce04852431e44e0606/report.jpg","","9 Worcester Sq  Roxbury  MA  02118",4,"1C",2,"D4","Roxbury",6,"08","0802","9 Worcester Sq",2118,42.3367,-71.0752,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3367,-71.0752&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2349",101002194753,"2017-08-22 12:16:27","","2017-08-22 14:20:57","ONTIME","Closed","Case Closed. Closed date : 2017-08-22 14:20:57.73 Case Resolved Recovered 1 needle  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599c58d104852431e44e1557/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/599c5920d052f17151ed3686/closed_photo/Report.jpg","31 Winchester St  Boston  MA  02116",4,"1C",2,"A1","Back Bay",6,"Ward 5","0501","31 Winchester St",2116,42.3496,-71.0688,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3496,-71.0688&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2350",101002194857,"2017-08-22 13:22:42","","2017-08-23 14:53:04","ONTIME","Closed","Case Closed. Closed date : 2017-08-23 14:53:04.74 Case Resolved Recovered 20 syringes at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599c685b04852431e44e1752/report.jpg","","610 Albany St  Roxbury  MA  02118",4,"1C",2,"D4","South Boston / South Boston Waterfront",6,"08","0801","610 Albany St",2118,42.3361,-71.0667,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3361,-71.0667&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2351",101002195433,"2017-08-23 07:03:45","","2017-08-23 10:06:47","ONTIME","Closed","Case Closed. Closed date : 2017-08-23 10:06:47.57 Case Resolved Needle was not recovered after thoroughly searching area ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599d610404852431e44e25d4/report.jpg","","903 Albany St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0804","903 Albany St",2119,42.3308,-71.0779,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3308,-71.0779&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"2352",101002195591,"2017-08-23 08:50:18","","2017-08-23 09:52:04","ONTIME","Closed","Case Closed. Closed date : 2017-08-23 09:52:04.997 Case Resolved Recovered 1 needle ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/599d79fe04852431e44e292b/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/599d7a4bd052f17151ed6e1c/closed_photo/Report.jpg","676 Massachusetts Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","676 Massachusetts Ave",2118,42.3358,-71.0757,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3358,-71.0757&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
